,path,emotion
969,audio_emotions/data/training/Actor_24/24_02_02_01_kids-talking_angry.wav,angry
970,audio_emotions/data/training/Actor_24/24_01_01_02_dogs-sitting_angry.wav,angry
971,audio_emotions/data/training/Actor_24/03-02-05-02-02-02-24_angry.wav,angry
972,audio_emotions/data/training/Actor_24/24_01_01_02_kids-talking_angry.wav,angry
973,audio_emotions/data/training/Actor_24/24_01_02_02_dogs-sitting_angry.wav,angry
974,audio_emotions/data/training/Actor_24/24_01_01_01_dogs-sitting_angry.wav,angry
975,audio_emotions/data/training/Actor_24/03-02-05-02-01-02-24_angry.wav,angry
976,audio_emotions/data/training/Actor_24/24_01_02_02_kids-talking_angry.wav,angry
977,audio_emotions/data/training/Actor_24/03-02-05-01-02-01-24_angry.wav,angry
978,audio_emotions/data/training/Actor_24/03-02-05-01-01-01-24_angry.wav,angry
979,audio_emotions/data/training/Actor_24/03-02-05-01-01-02-24_angry.wav,angry
980,audio_emotions/data/training/Actor_24/24_02_01_02_dogs-sitting_angry.wav,angry
981,audio_emotions/data/training/Actor_16/16_02_01_01_dogs-sitting_angry.wav,angry
982,audio_emotions/data/training/Actor_16/03-02-05-02-01-01-16_angry.wav,angry
983,audio_emotions/data/training/Actor_16/03-02-05-01-01-02-16_angry.wav,angry
984,audio_emotions/data/training/Actor_16/16_02_02_02_kids-talking_angry.wav,angry
985,audio_emotions/data/training/Actor_16/16_02_01_01_kids-talking_angry.wav,angry
986,audio_emotions/data/training/Actor_16/03-02-05-02-02-01-16_angry.wav,angry
987,audio_emotions/data/training/Actor_16/16_02_02_02_dogs-sitting_angry.wav,angry
988,audio_emotions/data/training/Actor_16/03-02-05-01-02-02-16_angry.wav,angry
989,audio_emotions/data/training/Actor_16/03-02-05-01-02-01-16_angry.wav,angry
990,audio_emotions/data/training/Actor_16/16_02_02_01_dogs-sitting_angry.wav,angry
991,audio_emotions/data/training/Actor_16/16_02_01_02_kids-talking_angry.wav,angry
992,audio_emotions/data/training/Actor_16/03-02-05-02-02-02-16_angry.wav,angry
993,audio_emotions/data/training/Actor_16/03-02-05-01-01-01-16_angry.wav,angry
994,audio_emotions/data/training/Actor_16/03-02-05-02-01-02-16_angry.wav,angry
995,audio_emotions/data/training/Actor_16/16_02_02_01_kids-talking_angry.wav,angry
996,audio_emotions/data/training/Actor_16/16_02_01_02_dogs-sitting_angry.wav,angry
997,audio_emotions/data/training/Actor_11/11_01_02_02_dogs-sitting_angry.wav,angry
998,audio_emotions/data/training/Actor_11/03-02-05-01-02-01-11_angry.wav,angry
999,audio_emotions/data/training/Actor_11/11_01_01_02_kids-talking_angry.wav,angry
1000,audio_emotions/data/training/Actor_11/11_01_02_01_kids-talking_angry.wav,angry
1001,audio_emotions/data/training/Actor_11/03-02-05-02-01-02-11_angry.wav,angry
1002,audio_emotions/data/training/Actor_11/11_02_02_02_kids-talking_angry.wav,angry
1003,audio_emotions/data/training/Actor_11/11_02_01_01_kids-talking_angry.wav,angry
1004,audio_emotions/data/training/Actor_11/03-02-05-01-01-01-11_angry.wav,angry
1005,audio_emotions/data/training/Actor_11/11_01_02_02_kids-talking_angry.wav,angry
1006,audio_emotions/data/training/Actor_11/03-02-05-02-02-02-11_angry.wav,angry
1007,audio_emotions/data/training/Actor_11/03-02-05-02-01-01-11_angry.wav,angry
1008,audio_emotions/data/training/Actor_11/11_01_01_02_dogs-sitting_angry.wav,angry
1009,audio_emotions/data/training/Actor_11/11_01_01_01_dogs-sitting_angry.wav,angry
1010,audio_emotions/data/training/Actor_11/11_02_01_02_kids-talking_angry.wav,angry
1011,audio_emotions/data/training/Actor_11/11_01_02_01_dogs-sitting_angry.wav,angry
1012,audio_emotions/data/training/Actor_11/11_02_02_01_kids-talking_angry.wav,angry
1013,audio_emotions/data/training/Actor_11/03-02-05-02-02-01-11_angry.wav,angry
1014,audio_emotions/data/training/Actor_11/03-02-05-01-01-02-11_angry.wav,angry
1015,audio_emotions/data/training/Actor_11/11_02_02_01_dogs-sitting_angry.wav,angry
1016,audio_emotions/data/training/Actor_11/11_01_01_01_kids-talking_angry.wav,angry
1017,audio_emotions/data/training/Actor_11/03-02-05-01-02-02-11_angry.wav,angry
1018,audio_emotions/data/training/Actor_11/11_02_01_01_dogs-sitting_angry.wav,angry
1019,audio_emotions/data/training/Actor_11/11_02_02_02_dogs-sitting_angry.wav,angry
1020,audio_emotions/data/training/Actor_11/11_02_01_02_dogs-sitting_angry.wav,angry
1021,audio_emotions/data/training/Actor_19/03-02-05-02-02-01-19_angry.wav,angry
1022,audio_emotions/data/training/Actor_19/19_02_02_02_dogs-sitting_angry.wav,angry
1023,audio_emotions/data/training/Actor_19/19_02_02_01_dogs-sitting_angry.wav,angry
1024,audio_emotions/data/training/Actor_19/03-02-05-01-02-01-19_angry.wav,angry
1025,audio_emotions/data/training/Actor_19/19_02_01_02_dogs-sitting_angry.wav,angry
1026,audio_emotions/data/training/Actor_19/03-02-05-02-02-02-19_angry.wav,angry
1027,audio_emotions/data/training/Actor_19/19_01_01_01_kids-talking_angry.wav,angry
1028,audio_emotions/data/training/Actor_19/03-02-05-01-01-02-19_angry.wav,angry
1029,audio_emotions/data/training/Actor_19/19_01_01_01_dogs-sitting_angry.wav,angry
1030,audio_emotions/data/training/Actor_19/03-02-05-01-01-01-19_angry.wav,angry
1031,audio_emotions/data/training/Actor_19/19_02_02_02_kids-talking_angry.wav,angry
1032,audio_emotions/data/training/Actor_19/19_01_02_01_kids-talking_angry.wav,angry
1033,audio_emotions/data/training/Actor_19/19_01_02_01_dogs-sitting_angry.wav,angry
1034,audio_emotions/data/training/Actor_19/19_01_02_02_dogs-sitting_angry.wav,angry
1035,audio_emotions/data/training/Actor_19/19_02_01_01_dogs-sitting_angry.wav,angry
1036,audio_emotions/data/training/Actor_19/19_02_01_02_kids-talking_angry.wav,angry
1037,audio_emotions/data/training/Actor_19/03-02-05-02-01-02-19_angry.wav,angry
1038,audio_emotions/data/training/Actor_19/03-02-05-01-02-02-19_angry.wav,angry
1039,audio_emotions/data/training/Actor_19/19_02_02_01_kids-talking_angry.wav,angry
1040,audio_emotions/data/training/Actor_19/19_02_01_01_kids-talking_angry.wav,angry
1041,audio_emotions/data/training/Actor_19/03-02-05-02-01-01-19_angry.wav,angry
1042,audio_emotions/data/training/Actor_19/19_01_01_02_kids-talking_angry.wav,angry
1043,audio_emotions/data/training/Actor_19/19_01_02_02_kids-talking_angry.wav,angry
1044,audio_emotions/data/training/Actor_19/19_01_01_02_dogs-sitting_angry.wav,angry
1045,audio_emotions/data/training/Actor_04/03-02-05-01-01-02-04_angry.wav,angry
1046,audio_emotions/data/training/Actor_04/03-02-05-02-02-02-04_angry.wav,angry
1047,audio_emotions/data/training/Actor_04/04_01_02_01_kids-talking_angry.wav,angry
1048,audio_emotions/data/training/Actor_04/04_01_01_01_dogs-sitting_angry.wav,angry
1049,audio_emotions/data/training/Actor_04/03-02-05-01-01-01-04_angry.wav,angry
1050,audio_emotions/data/training/Actor_04/04_02_01_01_dogs-sitting_angry.wav,angry
1051,audio_emotions/data/training/Actor_04/04_01_02_01_dogs-sitting_angry.wav,angry
1052,audio_emotions/data/training/Actor_04/03-02-05-02-02-01-04_angry.wav,angry
1053,audio_emotions/data/training/Actor_04/04_02_02_01_dogs-sitting_angry.wav,angry
1054,audio_emotions/data/training/Actor_04/03-02-05-01-02-02-04_angry.wav,angry
1055,audio_emotions/data/training/Actor_04/04_01_01_02_dogs-sitting_angry.wav,angry
1056,audio_emotions/data/training/Actor_04/04_02_02_02_kids-talking_angry.wav,angry
1057,audio_emotions/data/training/Actor_04/03-02-05-01-02-01-04_angry.wav,angry
1058,audio_emotions/data/training/Actor_04/04_01_01_02_kids-talking_angry.wav,angry
1059,audio_emotions/data/training/Actor_04/04_01_01_01_kids-talking_angry.wav,angry
1060,audio_emotions/data/training/Actor_04/04_02_01_01_kids-talking_angry.wav,angry
1061,audio_emotions/data/training/Actor_04/04_01_02_02_kids-talking_angry.wav,angry
1062,audio_emotions/data/training/Actor_04/04_02_02_02_dogs-sitting_angry.wav,angry
1063,audio_emotions/data/training/Actor_04/04_02_01_02_dogs-sitting_angry.wav,angry
1064,audio_emotions/data/training/Actor_04/03-02-05-02-01-01-04_angry.wav,angry
1065,audio_emotions/data/training/Actor_04/04_02_01_02_kids-talking_angry.wav,angry
1066,audio_emotions/data/training/Actor_04/03-02-05-02-01-02-04_angry.wav,angry
1067,audio_emotions/data/training/Actor_04/04_01_02_02_dogs-sitting_angry.wav,angry
1068,audio_emotions/data/training/Actor_04/04_02_02_01_kids-talking_angry.wav,angry
1069,audio_emotions/data/training/Actor_23/23_01_01_02_dogs-sitting_angry.wav,angry
1070,audio_emotions/data/training/Actor_23/03-02-05-02-01-02-23_angry.wav,angry
1071,audio_emotions/data/training/Actor_23/03-02-05-02-02-01-23_angry.wav,angry
1072,audio_emotions/data/training/Actor_23/03-02-05-01-02-02-23_angry.wav,angry
1073,audio_emotions/data/training/Actor_23/23_01_02_02_dogs-sitting_angry.wav,angry
1074,audio_emotions/data/training/Actor_23/23_01_02_01_dogs-sitting_angry.wav,angry
1075,audio_emotions/data/training/Actor_23/23_01_01_01_dogs-sitting_angry.wav,angry
1076,audio_emotions/data/training/Actor_23/23_01_02_02_kids-talking_angry.wav,angry
1077,audio_emotions/data/training/Actor_23/03-02-05-01-01-01-23_angry.wav,angry
1078,audio_emotions/data/training/Actor_23/23_01_02_01_kids-talking_angry.wav,angry
1079,audio_emotions/data/training/Actor_23/23_01_01_02_kids-talking_angry.wav,angry
1080,audio_emotions/data/training/Actor_23/03-02-05-01-02-01-23_angry.wav,angry
1081,audio_emotions/data/training/Actor_23/03-02-05-02-01-01-23_angry.wav,angry
1082,audio_emotions/data/training/Actor_23/03-02-05-01-01-02-23_angry.wav,angry
1083,audio_emotions/data/training/Actor_23/03-02-05-02-02-02-23_angry.wav,angry
1084,audio_emotions/data/training/Actor_23/23_01_01_01_kids-talking_angry.wav,angry
1085,audio_emotions/data/training/Actor_02/02_02_02_01_dogs-sitting_angry.wav,angry
1086,audio_emotions/data/training/Actor_02/03-02-05-01-02-02-02_angry.wav,angry
1087,audio_emotions/data/training/Actor_02/03-02-05-02-01-02-02_angry.wav,angry
1088,audio_emotions/data/training/Actor_02/02_02_02_01_kids-talking_angry.wav,angry
1089,audio_emotions/data/training/Actor_02/02_01_02_01_dogs-sitting_angry.wav,angry
1090,audio_emotions/data/training/Actor_02/02_02_01_02_kids-talking_angry.wav,angry
1091,audio_emotions/data/training/Actor_02/03-02-05-02-01-01-02_angry.wav,angry
1092,audio_emotions/data/training/Actor_02/02_01_02_02_dogs-sitting_angry.wav,angry
1093,audio_emotions/data/training/Actor_02/02_02_01_01_kids-talking_angry.wav,angry
1094,audio_emotions/data/training/Actor_02/03-02-05-02-02-02-02_angry.wav,angry
1095,audio_emotions/data/training/Actor_02/02_02_01_01_dogs-sitting_angry.wav,angry
1096,audio_emotions/data/training/Actor_02/03-02-05-01-02-01-02_angry.wav,angry
1097,audio_emotions/data/training/Actor_02/03-02-05-01-01-02-02_angry.wav,angry
1098,audio_emotions/data/training/Actor_02/02_01_01_02_dogs-sitting_angry.wav,angry
1099,audio_emotions/data/training/Actor_02/02_01_01_02_kids-talking_angry.wav,angry
1100,audio_emotions/data/training/Actor_02/03-02-05-01-01-01-02_angry.wav,angry
1101,audio_emotions/data/training/Actor_02/02_01_02_02_kids-talking_angry.wav,angry
1102,audio_emotions/data/training/Actor_02/02_01_02_01_kids-talking_angry.wav,angry
1103,audio_emotions/data/training/Actor_02/02_02_01_02_dogs-sitting_angry.wav,angry
1104,audio_emotions/data/training/Actor_02/03-02-05-02-02-01-02_angry.wav,angry
1105,audio_emotions/data/training/Actor_02/02_02_02_02_dogs-sitting_angry.wav,angry
1106,audio_emotions/data/training/Actor_02/02_02_02_02_kids-talking_angry.wav,angry
1107,audio_emotions/data/training/Actor_15/15_02_01_01_dogs-sitting_angry.wav,angry
1108,audio_emotions/data/training/Actor_15/15_02_02_02_dogs-sitting_angry.wav,angry
1109,audio_emotions/data/training/Actor_15/15_02_01_02_dogs-sitting_angry.wav,angry
1110,audio_emotions/data/training/Actor_15/15_02_01_01_kids-talking_angry.wav,angry
1111,audio_emotions/data/training/Actor_15/03-02-05-02-02-01-15_angry.wav,angry
1112,audio_emotions/data/training/Actor_15/03-02-05-01-02-02-15_angry.wav,angry
1113,audio_emotions/data/training/Actor_15/03-02-05-01-02-01-15_angry.wav,angry
1114,audio_emotions/data/training/Actor_15/03-02-05-01-01-02-15_angry.wav,angry
1115,audio_emotions/data/training/Actor_15/15_02_02_01_kids-talking_angry.wav,angry
1116,audio_emotions/data/training/Actor_15/15_02_02_01_dogs-sitting_angry.wav,angry
1117,audio_emotions/data/training/Actor_15/15_02_01_02_kids-talking_angry.wav,angry
1118,audio_emotions/data/training/Actor_15/03-02-05-02-02-02-15_angry.wav,angry
1119,audio_emotions/data/training/Actor_15/03-02-05-02-01-01-15_angry.wav,angry
1120,audio_emotions/data/training/Actor_15/03-02-05-02-01-02-15_angry.wav,angry
1121,audio_emotions/data/training/Actor_15/15_02_02_02_kids-talking_angry.wav,angry
1122,audio_emotions/data/training/Actor_15/03-02-05-01-01-01-15_angry.wav,angry
1123,audio_emotions/data/training/Actor_08/08_02_01_02_kids-talking_angry.wav,angry
1124,audio_emotions/data/training/Actor_08/08_02_02_02_dogs-sitting_angry.wav,angry
1125,audio_emotions/data/training/Actor_08/08_02_01_01_dogs-sitting_angry.wav,angry
1126,audio_emotions/data/training/Actor_08/08_01_01_01_kids-talking_angry.wav,angry
1127,audio_emotions/data/training/Actor_08/08_02_01_02_dogs-sitting_angry.wav,angry
1128,audio_emotions/data/training/Actor_08/08_02_01_01_kids-talking_angry.wav,angry
1129,audio_emotions/data/training/Actor_08/08_01_01_02_dogs-sitting_angry.wav,angry
1130,audio_emotions/data/training/Actor_08/08_01_01_01_dogs-sitting_angry.wav,angry
1131,audio_emotions/data/training/Actor_08/08_01_02_01_kids-talking_angry.wav,angry
1132,audio_emotions/data/training/Actor_08/08_02_02_01_kids-talking_angry.wav,angry
1133,audio_emotions/data/training/Actor_08/08_01_02_01_dogs-sitting_angry.wav,angry
1134,audio_emotions/data/training/Actor_08/08_01_02_02_kids-talking_angry.wav,angry
1135,audio_emotions/data/training/Actor_08/08_02_02_01_dogs-sitting_angry.wav,angry
1136,audio_emotions/data/training/Actor_08/08_02_02_02_kids-talking_angry.wav,angry
1137,audio_emotions/data/training/Actor_08/08_01_02_02_dogs-sitting_angry.wav,angry
1138,audio_emotions/data/training/Actor_08/08_01_01_02_kids-talking_angry.wav,angry
1139,audio_emotions/data/training/Actor_07/07_01_02_01_kids-talking_angry.wav,angry
1140,audio_emotions/data/training/Actor_07/07_02_01_01_dogs-sitting_angry.wav,angry
1141,audio_emotions/data/training/Actor_07/07_01_02_02_kids-talking_angry.wav,angry
1142,audio_emotions/data/training/Actor_07/07_02_01_02_dogs-sitting_angry.wav,angry
1143,audio_emotions/data/training/Actor_07/07_02_02_01_kids-talking_angry.wav,angry
1144,audio_emotions/data/training/Actor_07/07_01_02_02_dogs-sitting_angry.wav,angry
1145,audio_emotions/data/training/Actor_07/07_02_01_02_kids-talking_angry.wav,angry
1146,audio_emotions/data/training/Actor_07/07_02_02_02_kids-talking_angry.wav,angry
1147,audio_emotions/data/training/Actor_07/07_01_01_01_kids-talking_angry.wav,angry
1148,audio_emotions/data/training/Actor_07/07_01_02_01_dogs-sitting_angry.wav,angry
1149,audio_emotions/data/training/Actor_07/07_02_01_01_kids-talking_angry.wav,angry
1150,audio_emotions/data/training/Actor_07/07_01_01_02_dogs-sitting_angry.wav,angry
1151,audio_emotions/data/training/Actor_07/07_02_02_01_dogs-sitting_angry.wav,angry
1152,audio_emotions/data/training/Actor_07/07_02_02_02_dogs-sitting_angry.wav,angry
1153,audio_emotions/data/training/Actor_07/07_01_01_01_dogs-sitting_angry.wav,angry
1154,audio_emotions/data/training/Actor_07/07_01_01_02_kids-talking_angry.wav,angry
1155,audio_emotions/data/training/Actor_05/03-02-05-01-01-01-05_angry.wav,angry
1156,audio_emotions/data/training/Actor_05/03-02-05-02-02-02-05_angry.wav,angry
1157,audio_emotions/data/training/Actor_05/05_01_01_01_kids-talking_angry.wav,angry
1158,audio_emotions/data/training/Actor_05/05_02_01_01_dogs-sitting_angry.wav,angry
1159,audio_emotions/data/training/Actor_05/03-02-05-01-01-02-05_angry.wav,angry
1160,audio_emotions/data/training/Actor_05/05_01_02_02_kids-talking_angry.wav,angry
1161,audio_emotions/data/training/Actor_05/05_01_02_01_kids-talking_angry.wav,angry
1162,audio_emotions/data/training/Actor_05/03-02-05-02-01-01-05_angry.wav,angry
1163,audio_emotions/data/training/Actor_05/05_02_01_02_dogs-sitting_angry.wav,angry
1164,audio_emotions/data/training/Actor_05/05_02_02_01_dogs-sitting_angry.wav,angry
1165,audio_emotions/data/training/Actor_05/03-02-05-01-02-02-05_angry.wav,angry
1166,audio_emotions/data/training/Actor_05/03-02-05-01-02-01-05_angry.wav,angry
1167,audio_emotions/data/training/Actor_05/05_02_01_01_kids-talking_angry.wav,angry
1168,audio_emotions/data/training/Actor_05/05_01_02_02_dogs-sitting_angry.wav,angry
1169,audio_emotions/data/training/Actor_05/05_01_01_02_kids-talking_angry.wav,angry
1170,audio_emotions/data/training/Actor_05/05_02_02_02_dogs-sitting_angry.wav,angry
1171,audio_emotions/data/training/Actor_05/03-02-05-02-02-01-05_angry.wav,angry
1172,audio_emotions/data/training/Actor_05/05_01_01_01_dogs-sitting_angry.wav,angry
1173,audio_emotions/data/training/Actor_05/05_02_02_01_kids-talking_angry.wav,angry
1174,audio_emotions/data/training/Actor_05/05_02_01_02_kids-talking_angry.wav,angry
1175,audio_emotions/data/training/Actor_05/03-02-05-02-01-02-05_angry.wav,angry
1176,audio_emotions/data/training/Actor_05/05_02_02_02_kids-talking_angry.wav,angry
1177,audio_emotions/data/training/Actor_05/05_01_02_01_dogs-sitting_angry.wav,angry
1178,audio_emotions/data/training/Actor_05/05_01_01_02_dogs-sitting_angry.wav,angry
1179,audio_emotions/data/training/Actor_22/22_01_02_01_kids-talking_angry.wav,angry
1180,audio_emotions/data/training/Actor_22/03-02-05-02-02-01-22_angry.wav,angry
1181,audio_emotions/data/training/Actor_22/03-02-05-02-01-02-22_angry.wav,angry
1182,audio_emotions/data/training/Actor_22/03-02-05-02-02-02-22_angry.wav,angry
1183,audio_emotions/data/training/Actor_22/03-02-05-02-01-01-22_angry.wav,angry
1184,audio_emotions/data/training/Actor_22/22_01_01_02_dogs-sitting_angry.wav,angry
1185,audio_emotions/data/training/Actor_22/22_01_02_01_dogs-sitting_angry.wav,angry
1186,audio_emotions/data/training/Actor_22/22_01_01_01_dogs-sitting_angry.wav,angry
1187,audio_emotions/data/training/Actor_22/22_01_02_02_dogs-sitting_angry.wav,angry
1188,audio_emotions/data/training/Actor_22/22_01_02_02_kids-talking_angry.wav,angry
1189,audio_emotions/data/training/Actor_22/03-02-05-01-02-02-22_angry.wav,angry
1190,audio_emotions/data/training/Actor_22/03-02-05-01-02-01-22_angry.wav,angry
1191,audio_emotions/data/training/Actor_22/22_01_01_02_kids-talking_angry.wav,angry
1192,audio_emotions/data/training/Actor_22/22_01_01_01_kids-talking_angry.wav,angry
1193,audio_emotions/data/training/Actor_22/03-02-05-01-01-02-22_angry.wav,angry
1194,audio_emotions/data/training/Actor_22/03-02-05-01-01-01-22_angry.wav,angry
1195,audio_emotions/data/training/Actor_01/03-02-05-01-02-01-01_angry.wav,angry
1196,audio_emotions/data/training/Actor_01/01_01_01_02_dogs-sitting_angry.wav,angry
1197,audio_emotions/data/training/Actor_01/01_01_01_01_kids-talking_angry.wav,angry
1198,audio_emotions/data/training/Actor_01/01_01_02_02_dogs-sitting_angry.wav,angry
1199,audio_emotions/data/training/Actor_01/03-02-05-01-01-02-01_angry.wav,angry
1200,audio_emotions/data/training/Actor_01/01_02_02_01_kids-talking_angry.wav,angry
1201,audio_emotions/data/training/Actor_01/03-02-05-02-02-02-01_angry.wav,angry
1202,audio_emotions/data/training/Actor_01/01_02_02_01_dogs-sitting_angry.wav,angry
1203,audio_emotions/data/training/Actor_01/01_01_01_02_kids-talking_angry.wav,angry
1204,audio_emotions/data/training/Actor_01/03-02-05-02-02-01-01_angry.wav,angry
1205,audio_emotions/data/training/Actor_01/01_02_02_02_dogs-sitting_angry.wav,angry
1206,audio_emotions/data/training/Actor_01/01_01_02_02_kids-talking_angry.wav,angry
1207,audio_emotions/data/training/Actor_01/03-02-05-01-01-01-01_angry.wav,angry
1208,audio_emotions/data/training/Actor_01/01_01_02_01_dogs-sitting_angry.wav,angry
1209,audio_emotions/data/training/Actor_01/01_02_01_01_kids-talking_angry.wav,angry
1210,audio_emotions/data/training/Actor_01/01_01_02_01_kids-talking_angry.wav,angry
1211,audio_emotions/data/training/Actor_01/03-02-05-02-01-01-01_angry.wav,angry
1212,audio_emotions/data/training/Actor_01/01_02_01_02_kids-talking_angry.wav,angry
1213,audio_emotions/data/training/Actor_01/01_02_01_01_dogs-sitting_angry.wav,angry
1214,audio_emotions/data/training/Actor_01/01_02_01_02_dogs-sitting_angry.wav,angry
1215,audio_emotions/data/training/Actor_01/03-02-05-01-02-02-01_angry.wav,angry
1216,audio_emotions/data/training/Actor_01/01_02_02_02_kids-talking_angry.wav,angry
1217,audio_emotions/data/training/Actor_01/03-02-05-02-01-02-01_angry.wav,angry
1218,audio_emotions/data/training/Actor_25/25_01_01_01_pool_angry.wav,angry
1219,audio_emotions/data/training/Actor_25/25_01_01_01_which_angry.wav,angry
1220,audio_emotions/data/training/Actor_25/25_01_01_01_wire_angry.wav,angry
1221,audio_emotions/data/training/Actor_25/25_01_01_01_fit_angry.wav,angry
1222,audio_emotions/data/training/Actor_25/25_01_01_01_sell_angry.wav,angry
1223,audio_emotions/data/training/Actor_25/25_01_01_01_vine_angry.wav,angry
1224,audio_emotions/data/training/Actor_25/25_01_01_01_vote_angry.wav,angry
1225,audio_emotions/data/training/Actor_25/25_01_01_01_gap_angry.wav,angry
1226,audio_emotions/data/training/Actor_25/25_01_01_01_voice_angry.wav,angry
1227,audio_emotions/data/training/Actor_25/25_01_01_01_hash_angry.wav,angry
1228,audio_emotions/data/training/Actor_25/25_01_01_01_young_angry.wav,angry
1229,audio_emotions/data/training/Actor_25/25_01_01_01_soup_angry.wav,angry
1230,audio_emotions/data/training/Actor_25/25_01_01_01_kill_angry.wav,angry
1231,audio_emotions/data/training/Actor_25/25_01_01_01_hire_angry.wav,angry
1232,audio_emotions/data/training/Actor_25/25_01_01_01_youth_angry.wav,angry
1233,audio_emotions/data/training/Actor_25/25_01_01_01_shall_angry.wav,angry
1234,audio_emotions/data/training/Actor_25/25_01_01_01_late_angry.wav,angry
1235,audio_emotions/data/training/Actor_25/25_01_01_01_sour_angry.wav,angry
1236,audio_emotions/data/training/Actor_25/25_01_01_01_void_angry.wav,angry
1237,audio_emotions/data/training/Actor_25/25_01_01_01_five_angry.wav,angry
1238,audio_emotions/data/training/Actor_25/25_01_01_01_ring_angry.wav,angry
1239,audio_emotions/data/training/Actor_25/25_01_01_01_nag_angry.wav,angry
1240,audio_emotions/data/training/Actor_25/25_01_01_01_room_angry.wav,angry
1241,audio_emotions/data/training/Actor_25/25_01_01_01_seize_angry.wav,angry
1242,audio_emotions/data/training/Actor_25/25_01_01_01_phone_angry.wav,angry
1243,audio_emotions/data/training/Actor_25/25_01_01_01_sub_angry.wav,angry
1244,audio_emotions/data/training/Actor_25/25_01_01_01_mob_angry.wav,angry
1245,audio_emotions/data/training/Actor_25/25_01_01_01_tell_angry.wav,angry
1246,audio_emotions/data/training/Actor_25/25_01_01_01_rag_angry.wav,angry
1247,audio_emotions/data/training/Actor_25/25_01_01_01_love_angry.wav,angry
1248,audio_emotions/data/training/Actor_25/25_01_01_01_thumb_angry.wav,angry
1249,audio_emotions/data/training/Actor_25/25_01_01_01_tool_angry.wav,angry
1250,audio_emotions/data/training/Actor_25/25_01_01_01_good_angry.wav,angry
1251,audio_emotions/data/training/Actor_25/25_01_01_01_goal_angry.wav,angry
1252,audio_emotions/data/training/Actor_25/25_01_01_01_luck_angry.wav,angry
1253,audio_emotions/data/training/Actor_25/25_01_01_01_thin_angry.wav,angry
1254,audio_emotions/data/training/Actor_25/25_01_01_01_hush_angry.wav,angry
1255,audio_emotions/data/training/Actor_25/25_01_01_01_pain_angry.wav,angry
1256,audio_emotions/data/training/Actor_25/25_01_01_01_south_angry.wav,angry
1257,audio_emotions/data/training/Actor_25/25_01_01_01_long_angry.wav,angry
1258,audio_emotions/data/training/Actor_25/25_01_01_01_jug_angry.wav,angry
1259,audio_emotions/data/training/Actor_25/25_01_01_01_shout_angry.wav,angry
1260,audio_emotions/data/training/Actor_25/25_01_01_01_gas_angry.wav,angry
1261,audio_emotions/data/training/Actor_25/25_01_01_01_note_angry.wav,angry
1262,audio_emotions/data/training/Actor_25/25_01_01_01_wheat_angry.wav,angry
1263,audio_emotions/data/training/Actor_25/25_01_01_01_turn_angry.wav,angry
1264,audio_emotions/data/training/Actor_25/25_01_01_01_haze_angry.wav,angry
1265,audio_emotions/data/training/Actor_25/25_01_01_01_join_angry.wav,angry
1266,audio_emotions/data/training/Actor_25/25_01_01_01_rose_angry.wav,angry
1267,audio_emotions/data/training/Actor_25/25_01_01_01_mood_angry.wav,angry
1268,audio_emotions/data/training/Actor_25/25_01_01_01_fat_angry.wav,angry
1269,audio_emotions/data/training/Actor_25/25_01_01_01_size_angry.wav,angry
1270,audio_emotions/data/training/Actor_25/25_01_01_01_thought_angry.wav,angry
1271,audio_emotions/data/training/Actor_25/25_01_01_01_peg_angry.wav,angry
1272,audio_emotions/data/training/Actor_25/25_01_01_01_king_angry.wav,angry
1273,audio_emotions/data/training/Actor_25/25_01_01_01_lose_angry.wav,angry
1274,audio_emotions/data/training/Actor_25/25_01_01_01_keen_angry.wav,angry
1275,audio_emotions/data/training/Actor_25/25_01_01_01_moon_angry.wav,angry
1276,audio_emotions/data/training/Actor_25/25_01_01_01_judge_angry.wav,angry
1277,audio_emotions/data/training/Actor_25/25_01_01_01_sheep_angry.wav,angry
1278,audio_emotions/data/training/Actor_25/25_01_01_01_tape_angry.wav,angry
1279,audio_emotions/data/training/Actor_25/25_01_01_01_shack_angry.wav,angry
1280,audio_emotions/data/training/Actor_25/25_01_01_01_when_angry.wav,angry
1281,audio_emotions/data/training/Actor_25/25_01_01_01_name_angry.wav,angry
1282,audio_emotions/data/training/Actor_25/25_01_01_01_gun_angry.wav,angry
1283,audio_emotions/data/training/Actor_25/25_01_01_01_kite_angry.wav,angry
1284,audio_emotions/data/training/Actor_25/25_01_01_01_germ_angry.wav,angry
1285,audio_emotions/data/training/Actor_25/25_01_01_01_pick_angry.wav,angry
1286,audio_emotions/data/training/Actor_25/25_01_01_01_mess_angry.wav,angry
1287,audio_emotions/data/training/Actor_25/25_01_01_01_hurl_angry.wav,angry
1288,audio_emotions/data/training/Actor_25/25_01_01_01_tip_angry.wav,angry
1289,audio_emotions/data/training/Actor_25/25_01_01_01_near_angry.wav,angry
1290,audio_emotions/data/training/Actor_25/25_01_01_01_nice_angry.wav,angry
1291,audio_emotions/data/training/Actor_25/25_01_01_01_third_angry.wav,angry
1292,audio_emotions/data/training/Actor_25/25_01_01_01_yes_angry.wav,angry
1293,audio_emotions/data/training/Actor_25/25_01_01_01_shirt_angry.wav,angry
1294,audio_emotions/data/training/Actor_25/25_01_01_01_hole_angry.wav,angry
1295,audio_emotions/data/training/Actor_25/25_01_01_01_time_angry.wav,angry
1296,audio_emotions/data/training/Actor_25/25_01_01_01_ton_angry.wav,angry
